time,room_temp,supply_temp,airflow_current
2021-04-28T20:40:00.0,71,67.96857143,433.4
2021-04-28T20:45:00.0,70.5,59.15657143,424.72
2021-04-28T20:50:00.0,70,58.09314286,429.96
2021-04-28T20:55:00.0,69.6,57.44685714,433.92
2021-04-28T21:00:00.0,69.5,57.24457143,434.88
2021-04-28T21:05:00.0,69.3,67.67142857,492.04
2021-04-28T21:10:00.0,69.5,78.46742857,543.92
2021-04-28T21:15:00.0,69.9,79.03657143,568.32
2021-04-28T21:20:00.0,70.1,78.20628571,566
2021-04-28T21:25:00.0,70.4,81.23371429,565.84
2021-04-28T21:30:00.0,70.7,79.46342857,573.12
2021-04-28T21:35:00.0,70.7,88.82057143,644.76
2021-04-28T21:40:00.0,71,92.20914286,698.24
2021-04-28T21:45:00.0,71.4,91.91142857,715.2
2021-04-28T21:50:00.0,71.7,95.104,724.44
2021-04-28T21:55:00.0,72,91.00457143,727.44
2021-04-28T22:00:00.0,72.2,93.412,727.92
2021-04-28T22:05:00.0,72.3,94.11657143,729.84
2021-04-28T22:10:00.0,72.4,90.57371429,736.56
2021-04-28T22:15:00.0,72.6,95.26,743.56
2021-04-28T22:20:00.0,72.7,91.84742857,745.88
2021-04-28T22:25:00.0,72.7,92.088,749.92
2021-04-28T22:30:00.0,72.9,94.83942857,744.4
2021-04-28T22:35:00.0,72.8,80.09485714,640.24
2021-04-28T22:40:00.0,72.3,76.848,547.28
2021-04-28T22:45:00.0,72,79.16514286,520.44
2021-04-28T22:50:00.0,71.9,77.06628571,492.16
2021-04-28T22:55:00.0,71.7,76.40914286,486.56
2021-04-28T23:00:00.0,71.5,72.52285714,468.32
2021-04-28T23:05:00.0,71.3,67.77657143,453.08
2021-04-28T23:10:00.0,71,68.27028571,457.4
2021-04-28T23:15:00.0,70.9,76.02285714,498.72
2021-04-28T23:20:00.0,70.9,77.45028571,517.64
2021-04-28T23:25:00.0,71.1,79.59314286,528.8
2021-04-28T23:30:00.0,71.1,77.27142857,534.36
2021-04-28T23:35:00.0,71.3,81.72342857,574.48
2021-04-28T23:40:00.0,71.5,83.12,605
2021-04-28T23:45:00.0,71.7,84.32514286,612.84
2021-04-28T23:50:00.0,71.7,86.22342857,615.64
2021-04-28T23:55:00.0,72,82.61428571,630.76
2021-04-29T00:00:00.0,71.9,88.14514286,639.52
2021-04-29T00:05:00.0,72,90.83828571,715.2
2021-04-29T00:10:00.0,72.3,93.59085714,753.04
2021-04-29T00:15:00.0,72.7,94.48,754.96
2021-04-29T00:20:00.0,72.9,90.22571429,752.68
2021-04-29T00:25:00.0,73,94.82514286,759.48
2021-04-29T00:30:00.0,73.1,92.172,763.28
2021-04-29T00:35:00.0,73,85.84114286,690.96
2021-04-29T00:40:00.0,72.8,88.03828571,634.24
2021-04-29T00:45:00.0,72.7,85.34971429,626
2021-04-29T00:50:00.0,72.5,80.29657143,602.48
2021-04-29T00:55:00.0,72.2,81.41142857,574.48
2021-04-29T01:00:00.0,72.1,80.10114286,571.24
2021-04-29T01:05:00.0,71.9,77.452,546.64
2021-04-29T01:10:00.0,71.8,79.66857143,538.4
2021-04-29T01:15:00.0,71.7,77.75485714,531.44
2021-04-29T01:20:00.0,71.6,78.46971429,524.68
2021-04-29T01:25:00.0,71.6,78.76342857,513.88
2021-04-29T01:30:00.0,71.6,76.36857143,502.16
2021-04-29T01:35:00.0,71.6,84.71942857,577.36
2021-04-29T01:40:00.0,72,85.63142857,639.92
2021-04-29T01:45:00.0,72,91.96057143,674.36
2021-04-29T01:50:00.0,72.3,93.596,682.92
2021-04-29T01:55:00.0,72.5,89.82857143,710.08
2021-04-29T02:00:00.0,72.7,93.672,714.68
2021-04-29T02:05:00.0,72.8,92.912,713.36
2021-04-29T02:10:00.0,72.8,88.99542857,716.84
2021-04-29T02:15:00.0,72.9,93.92857143,716.12
2021-04-29T02:20:00.0,73,90.00914286,701.84
2021-04-29T02:25:00.0,72.9,90.48457143,677
2021-04-29T02:30:00.0,73,93.60228571,673.48
2021-04-29T02:35:00.0,73,89.62742857,685.76
2021-04-29T02:40:00.0,73,93.37085714,703.76
2021-04-29T02:45:00.0,73.1,92.74685714,703.12
2021-04-29T02:50:00.0,73.1,89.55314286,702.04
2021-04-29T02:55:00.0,73.2,94.34685714,702.8
2021-04-29T03:00:00.0,73.3,90.672,699.36
2021-04-29T03:05:00.0,73.1,82.116,617.68
2021-04-29T03:10:00.0,72.8,81.91885714,566.24
2021-04-29T03:15:00.0,72.5,79.53771429,561.8
2021-04-29T03:20:00.0,72.3,78.32342857,540.84
2021-04-29T03:25:00.0,72.2,80.23028571,537.08
2021-04-29T03:30:00.0,72.1,80.092,530.24
2021-04-29T03:35:00.0,71.9,68.75142857,454.32
2021-04-29T03:40:00.0,71.5,59.60628571,415.08
2021-04-29T03:45:00.0,71.1,57.96171429,416
2021-04-29T03:50:00.0,70.8,57.92514286,416.48
2021-04-29T03:55:00.0,70.5,57.63657143,423
2021-04-29T04:00:00.0,70.3,62.82971429,442.88
2021-04-29T04:05:00.0,70.5,74.444,462.12
2021-04-29T04:10:00.0,70.6,72.35142857,445.16
2021-04-29T04:15:00.0,70.6,60.73657143,434.76
2021-04-29T04:20:00.0,70.3,58.05828571,437.04
2021-04-29T04:25:00.0,70.1,57.88171429,435.48
2021-04-29T04:30:00.0,69.9,57.58,433.92
2021-04-29T04:35:00.0,69.8,57.55828571,436.2
2021-04-29T04:40:00.0,69.6,57.62685714,427.4
2021-04-29T04:45:00.0,69.6,57.45485714,417.68
2021-04-29T04:50:00.0,69.5,57.23657143,422
2021-04-29T04:55:00.0,69.4,57.12171429,417.44
2021-04-29T05:00:00.0,69.3,57.14171429,417.24
2021-04-29T05:05:00.0,69.3,66.54114286,452.92
2021-04-29T05:10:00.0,69.5,75.584,477.84
2021-04-29T05:15:00.0,69.8,78.54171429,477.2
2021-04-29T05:20:00.0,70.1,77.57771429,478.4
2021-04-29T05:25:00.0,70.3,77.49028571,480.68
2021-04-29T05:30:00.0,70.4,78.79142857,478.28
2021-04-29T05:35:00.0,70.4,66.79542857,444.68
2021-04-29T05:40:00.0,70.1,59.24171429,431.76
2021-04-29T05:45:00.0,69.8,58.19485714,431.52
2021-04-29T05:50:00.0,69.6,57.61828571,431.4
2021-04-29T05:55:00.0,69.4,57.46171429,422.96
2021-04-29T06:00:00.0,69.3,57.16171429,414.2
2021-04-29T06:05:00.0,69.2,57.12,414.32
2021-04-29T06:10:00.0,69.1,57.192,428.36
2021-04-29T06:15:00.0,69,65.50285714,442.72
2021-04-29T06:20:00.0,69.2,77.18342857,459.4
2021-04-29T06:25:00.0,69.6,76.20857143,475.12
2021-04-29T06:30:00.0,69.8,77.12285714,485.2
2021-04-29T06:35:00.0,70.1,83.40457143,588.2
2021-04-29T06:40:00.0,70.7,86.16,635.24
2021-04-29T06:45:00.0,70.9,85.17371429,636.2
2021-04-29T06:50:00.0,71.1,88.01771429,638.48
2021-04-29T06:55:00.0,71.1,88.93428571,634.72
2021-04-29T07:00:00.0,71.4,87.816,633.52
2021-04-29T07:05:00.0,71.5,87.25142857,637.52
2021-04-29T07:10:00.0,71.6,85.64628571,624.8
2021-04-29T07:15:00.0,71.6,81.13085714,607.84
2021-04-29T07:20:00.0,71.4,82.40857143,590.48
2021-04-29T07:25:00.0,71.5,79.55485714,579.16
2021-04-29T07:30:00.0,71.3,79.856,572.76
2021-04-29T07:35:00.0,71.1,67.42628571,470.88
2021-04-29T07:40:00.0,70.6,59.388,429.84
2021-04-29T07:45:00.0,70.2,57.68171429,431.4
2021-04-29T07:50:00.0,69.9,57.55828571,431.52
2021-04-29T07:55:00.0,69.6,57.40342857,428.88
2021-04-29T08:00:00.0,69.5,57.148,430.72
2021-04-29T08:05:00.0,69.4,67.30742857,480.24
2021-04-29T08:10:00.0,69.6,76.28514286,528.44
2021-04-29T08:15:00.0,70,78.72285714,534.48
2021-04-29T08:20:00.0,70.2,79.56114286,552.96
2021-04-29T08:25:00.0,70.6,79.92228571,549.6
2021-04-29T08:30:00.0,70.7,78.516,540.52
2021-04-29T08:35:00.0,70.5,68.01542857,462.44
2021-04-29T08:40:00.0,70.3,59.38171429,424.6
2021-04-29T08:45:00.0,70.1,57.96,419.64
2021-04-29T08:50:00.0,70,57.41657143,420.4
2021-04-29T08:55:00.0,70,57.41657143,423.48
2021-04-29T09:00:00.0,70,57.11828571,422.36
2021-04-29T09:05:00.0,70,57.26171429,422.4
2021-04-29T09:10:00.0,70,57.04342857,423.8
2021-04-29T09:15:00.0,70,57.13828571,428.4
2021-04-29T09:20:00.0,70,56.91828571,425.88
2021-04-29T09:25:00.0,70,56.92,423.72
2021-04-29T09:30:00.0,69.9,57.02514286,426.48
2021-04-29T09:35:00.0,70,56.81485714,424.96
2021-04-29T09:40:00.0,70,56.90514286,421.12
2021-04-29T09:45:00.0,70,56.94171429,424.12
2021-04-29T09:50:00.0,70,56.82,429.24
2021-04-29T09:55:00.0,70,56.98171429,425.12
2021-04-29T10:00:00.0,70,56.81314286,423.24
2021-04-29T10:05:00.0,70,56.94342857,421.28
2021-04-29T10:10:00.0,70,56.96,427.56
2021-04-29T10:15:00.0,69.9,56.79657143,429
2021-04-29T10:20:00.0,69.9,56.86514286,423.04
2021-04-29T10:25:00.0,70,56.83485714,419.88
2021-04-29T10:30:00.0,70,56.90857143,421.56
2021-04-29T10:35:00.0,70,56.87828571,426.84
2021-04-29T10:40:00.0,70,56.92,430.08
2021-04-29T10:45:00.0,70,56.71485714,431.76
2021-04-29T10:50:00.0,69.9,56.85485714,429.84
2021-04-29T10:55:00.0,69.7,56.74857143,430.44
2021-04-29T11:00:00.0,69.8,56.93657143,429.84
2021-04-29T11:05:00.0,69.6,56.72,428.64
2021-04-29T11:10:00.0,69.6,56.82857143,426.24
2021-04-29T11:15:00.0,69.6,56.81142857,419.88
2021-04-29T11:20:00.0,69.6,56.76,417.96
2021-04-29T11:25:00.0,69.5,56.88171429,424.56
2021-04-29T11:30:00.0,69.5,56.79314286,430.32
2021-04-29T11:35:00.0,69.5,56.80285714,437
2021-04-29T11:40:00.0,69.4,61.15542857,465.44
2021-04-29T11:45:00.0,69.6,73.84,492.12
2021-04-29T11:50:00.0,69.9,76.02514286,504.12
2021-04-29T11:55:00.0,70.3,76.26685714,511.68
2021-04-29T12:00:00.0,70.5,77.21485714,506.04
2021-04-29T12:05:00.0,70.5,75.44,480.72
2021-04-29T12:10:00.0,70.5,77.068,477.2
2021-04-29T12:15:00.0,70.6,76.29885714,475.16
2021-04-29T12:20:00.0,70.5,76.29657143,476.72
2021-04-29T12:25:00.0,70.5,77.18171429,482.24
2021-04-29T12:30:00.0,70.5,75.78171429,484.92
2021-04-29T12:35:00.0,70.5,78.14628571,496.28
2021-04-29T12:40:00.0,70.6,76.88,523.36
2021-04-29T12:45:00.0,70.7,77.99657143,532.64
2021-04-29T12:50:00.0,70.9,78.40114286,541.64
2021-04-29T12:55:00.0,71,79.884,557.92
2021-04-29T13:00:00.0,71,81.11714286,571.44
2021-04-29T13:05:00.0,71.2,78.77142857,558.96
2021-04-29T13:10:00.0,71.1,76.67371429,541.52
2021-04-29T13:15:00.0,71.1,79.00628571,522.76
2021-04-29T13:20:00.0,70.9,76.26971429,506.16
2021-04-29T13:25:00.0,70.9,77.72171429,503.6
2021-04-29T13:30:00.0,70.9,76.84857143,500.36
2021-04-29T13:35:00.0,70.8,76.90457143,492.48
2021-04-29T13:40:00.0,70.8,77.13885714,479.76
2021-04-29T13:45:00.0,70.8,77.39485714,463.6
2021-04-29T13:50:00.0,70.8,76.17428571,449.52
2021-04-29T13:55:00.0,70.7,68.87771429,435.64
2021-04-29T14:00:00.0,70.4,59.32971429,425.64
2021-04-29T14:05:00.0,70.1,57.91485714,425.04
2021-04-29T14:10:00.0,69.7,57.32,426.84
2021-04-29T14:15:00.0,69.6,57.18171429,428.76
2021-04-29T14:20:00.0,69.4,57.20342857,429.36
2021-04-29T14:25:00.0,69.3,57.06,426.12
2021-04-29T14:30:00.0,69.2,56.89314286,427.64
2021-04-29T14:35:00.0,69.2,67.18342857,487.2
2021-04-29T14:40:00.0,69.4,76.31085714,543.08
2021-04-29T14:45:00.0,69.7,79.46742857,580.56
2021-04-29T14:50:00.0,70.2,78.66342857,586.52
2021-04-29T14:55:00.0,70.4,78.82171429,582.44
2021-04-29T15:00:00.0,70.5,80.10628571,575.84
2021-04-29T15:05:00.0,70.6,74.93257143,489.92
2021-04-29T15:10:00.0,70.3,62.72114286,429.44
2021-04-29T15:15:00.0,69.9,58.33142857,420.52
2021-04-29T15:20:00.0,69.6,57.472,421.32
2021-04-29T15:25:00.0,69.3,57.31485714,425.28
2021-04-29T15:30:00.0,69.2,57.16628571,427.64
2021-04-29T15:35:00.0,69.1,67.37714286,476.04
2021-04-29T15:40:00.0,69.3,75.63771429,520.12
2021-04-29T15:45:00.0,69.6,77.59371429,545.84
2021-04-29T15:50:00.0,69.9,78.54514286,561.52
2021-04-29T15:55:00.0,70.1,77.25085714,560.08
2021-04-29T16:00:00.0,70.2,79.63942857,559.48
2021-04-29T16:05:00.0,70.3,77.71771429,557.68
2021-04-29T16:10:00.0,70.4,79.37485714,562.84
2021-04-29T16:15:00.0,70.5,78.892,576.48
2021-04-29T16:20:00.0,70.6,78.65542857,577.36
2021-04-29T16:25:00.0,70.7,80.088,576.04
2021-04-29T16:30:00.0,70.6,78.20971429,583.08
2021-04-29T16:35:00.0,70.7,89.30971429,687.24
2021-04-29T16:40:00.0,71.1,92.14228571,770.44
2021-04-29T16:45:00.0,71.7,89.47657143,794.64
2021-04-29T16:50:00.0,72,91.02,795.12
2021-04-29T16:55:00.0,72.3,90.60742857,793.8
2021-04-29T17:00:00.0,72.4,92.46457143,793
2021-04-29T17:05:00.0,72.6,89.65885714,802.48
2021-04-29T17:10:00.0,72.8,91.81428571,810.4
2021-04-29T17:15:00.0,72.9,90.36,824.12
2021-04-29T17:20:00.0,73.1,88.89314286,844.72
2021-04-29T17:25:00.0,73.2,91.11714286,844.76
2021-04-29T17:30:00.0,73.3,88.748,844.68
2021-04-29T17:35:00.0,73.4,91.40342857,794.4
2021-04-29T17:40:00.0,73.3,88.868,754.64
2021-04-29T17:45:00.0,73.3,92.25257143,724.32
2021-04-29T17:50:00.0,73.1,87.75142857,694.36
2021-04-29T17:55:00.0,72.9,89.33428571,663.6
2021-04-29T18:00:00.0,72.8,86.45257143,653.12
2021-04-29T18:05:00.0,72.7,89.096,654.8
2021-04-29T18:10:00.0,72.6,86.45485714,655.52
2021-04-29T18:15:00.0,72.6,89.87828571,655.04
2021-04-29T18:20:00.0,72.6,88.77257143,651.2
2021-04-29T18:25:00.0,72.6,88.68857143,645.88
2021-04-29T18:30:00.0,72.6,91.03085714,662.52
2021-04-29T18:35:00.0,72.7,92.05771429,720.48
2021-04-29T18:40:00.0,72.9,90.77828571,759.64
2021-04-29T18:45:00.0,73.1,92.58571429,787.04
2021-04-29T18:50:00.0,73.3,90,796.52
2021-04-29T18:55:00.0,73.4,90.11714286,800
2021-04-29T19:00:00.0,73.5,91.73485714,803.4
2021-04-29T19:05:00.0,73.8,85.21085714,911.2
2021-04-29T19:10:00.0,74.1,85.17714286,966.36
2021-04-29T19:15:00.0,74.1,84.33371429,971.88
2021-04-29T19:20:00.0,74.3,83.30857143,976.24
2021-04-29T19:25:00.0,74.3,85.284,972.92
2021-04-29T19:30:00.0,74.4,83.37942857,973.08
2021-04-29T19:35:00.0,74.6,83.25542857,985.76
2021-04-29T19:40:00.0,74.6,84.48685714,988.24
2021-04-29T19:45:00.0,74.6,82.988,989.44
2021-04-29T19:50:00.0,74.7,83.19257143,986.2
2021-04-29T19:55:00.0,74.7,84.70628571,983.8
2021-04-29T20:00:00.0,74.7,83.34914286,985.2
2021-04-29T20:05:00.0,74.8,82.97257143,984.32
2021-04-29T20:10:00.0,74.7,84.70171429,982.36
2021-04-29T20:15:00.0,74.7,83.95542857,982.84
2021-04-29T20:20:00.0,74.9,82.53257143,988.6
2021-04-29T20:25:00.0,74.9,86.21257143,987.64
2021-04-29T20:30:00.0,75.1,83.76342857,982.32
2021-04-29T20:35:00.0,74.7,85.21657143,895.36
2021-04-29T20:40:00.0,74.7,89.70571429,835.28
2021-04-29T20:45:00.0,74.6,85.34857143,796.08
2021-04-29T20:50:00.0,74.3,85.79142857,766.28
2021-04-29T20:55:00.0,74.1,86.78628571,756.56
2021-04-29T21:00:00.0,73.9,82.56628571,734.08
2021-04-29T21:05:00.0,73.7,90.72914286,782.84
2021-04-29T21:10:00.0,74,87.31942857,842.04
2021-04-29T21:15:00.0,74.2,87.47542857,858.64
2021-04-29T21:20:00.0,74.3,88.82857143,857.16
2021-04-29T21:25:00.0,74.5,85.12,856.12
2021-04-29T21:30:00.0,74.5,89.61542857,862.56
2021-04-29T21:35:00.0,74.5,86.79485714,797.24
2021-04-29T21:40:00.0,74.2,85.45142857,751
2021-04-29T21:45:00.0,74,88.26457143,739.24
2021-04-29T21:50:00.0,73.9,84.42,715.76
2021-04-29T21:55:00.0,73.6,84.37371429,717.68
2021-04-29T22:00:00.0,73.4,87.18057143,721.68
2021-04-29T22:05:00.0,73.6,86.76057143,753.88
2021-04-29T22:10:00.0,73.8,90.65428571,779.48
2021-04-29T22:15:00.0,73.9,89.18971429,789.44
2021-04-29T22:20:00.0,73.9,87.21771429,791.28
2021-04-29T22:25:00.0,74,90.49428571,798.08
2021-04-29T22:30:00.0,74,87.91714286,804.92
2021-04-29T22:35:00.0,74.3,89.872,851.8
2021-04-29T22:40:00.0,74.4,89.50742857,888.68
2021-04-29T22:45:00.0,74.6,88.20171429,915.76
2021-04-29T22:50:00.0,74.7,85.74571429,923.84
2021-04-29T22:55:00.0,74.8,88.57714286,920.56
2021-04-29T23:00:00.0,74.9,85.32457143,932.04
2021-04-29T23:05:00.0,75,87.15885714,955.68
2021-04-29T23:10:00.0,75.1,86.66857143,961.08
2021-04-29T23:15:00.0,75.2,82.67771429,972.68
2021-04-29T23:20:00.0,75.2,86.36971429,976.92
2021-04-29T23:25:00.0,75.3,83.58742857,976.72
2021-04-29T23:30:00.0,75.2,83.436,981.72
2021-04-29T23:35:00.0,75.2,87.13657143,977.84
2021-04-29T23:40:00.0,75.4,83.03428571,987.6
2021-04-29T23:45:00.0,75.3,85.87314286,988.24
2021-04-29T23:50:00.0,75.5,85.652,993.88
2021-04-29T23:55:00.0,75.5,82.8,997.24
2021-04-30T00:00:00.0,75.6,86.63028571,998.44
2021-04-30T00:05:00.0,75.6,83.36742857,994.24
2021-04-30T00:10:00.0,75.4,83.94,985.32
2021-04-30T00:15:00.0,75.4,86.53028571,976.44
2021-04-30T00:20:00.0,75.6,82.09942857,979.56
2021-04-30T00:25:00.0,75.6,85.68914286,986.08
2021-04-30T00:30:00.0,75.6,84.82914286,984.96
2021-04-30T00:35:00.0,75.5,86.33828571,918.08
2021-04-30T00:40:00.0,75.4,89.52857143,876.28
2021-04-30T00:45:00.0,75.4,85.824,868.12
2021-04-30T00:50:00.0,75.1,89.32228571,840.88
2021-04-30T00:55:00.0,75.1,89.73714286,814.48
2021-04-30T01:00:00.0,75,89.47485714,782.04
2021-04-30T01:05:00.0,74.7,86.48514286,748.6
2021-04-30T01:10:00.0,74.6,82.38971429,722.8
2021-04-30T01:15:00.0,74.2,83.78228571,698.2
2021-04-30T01:20:00.0,73.9,84.31657143,697.24
2021-04-30T01:25:00.0,73.9,81.19428571,696.4
2021-04-30T01:30:00.0,73.6,84.19942857,695.92
2021-04-30T01:35:00.0,73.6,82.54571429,694.72
2021-04-30T01:40:00.0,73.4,80.37028571,692.32
2021-04-30T01:45:00.0,73.3,82.55142857,689.2
2021-04-30T01:50:00.0,73.1,79.44971429,687.76
2021-04-30T01:55:00.0,73.1,82.03942857,684.32
2021-04-30T02:00:00.0,73.3,81.25428571,684.68
2021-04-30T02:05:00.0,72.9,85.18171429,700.84
2021-04-30T02:10:00.0,73.2,89.66057143,756.36
2021-04-30T02:15:00.0,73.7,85.37942857,759.4
2021-04-30T02:20:00.0,73.6,90.776,746.4
2021-04-30T02:25:00.0,73.7,88.88285714,748.2
2021-04-30T02:30:00.0,73.8,87.5,749.24
2021-04-30T02:35:00.0,73.8,85.92,723.92
2021-04-30T02:40:00.0,73.8,82.18914286,704.16
2021-04-30T02:45:00.0,73.3,81.58057143,684.08
2021-04-30T02:50:00.0,73.4,81.87828571,676.72
2021-04-30T02:55:00.0,73,78.71771429,684.16
2021-04-30T03:00:00.0,72.8,83.96914286,697.56
2021-04-30T03:05:00.0,73.1,88.91314286,747.64
2021-04-30T03:10:00.0,73.5,83.65142857,778.04
2021-04-30T03:15:00.0,73.5,87.90228571,776.48
2021-04-30T03:20:00.0,73.6,88.09485714,779.24
2021-04-30T03:25:00.0,73.6,88.58685714,775
2021-04-30T03:30:00.0,73.7,88.48971429,771.96
2021-04-30T03:35:00.0,73.8,86.41657143,743.16
2021-04-30T03:40:00.0,73.7,86.54457143,726.08
2021-04-30T03:45:00.0,73.6,83.62742857,707.64
2021-04-30T03:50:00.0,73.5,83.26285714,688.08
2021-04-30T03:55:00.0,73.4,83.78514286,673.32
2021-04-30T04:00:00.0,73.3,83.94114286,676.92
2021-04-30T04:05:00.0,73.3,81.79142857,698.12
2021-04-30T04:10:00.0,73.3,84.524,716.72
2021-04-30T04:15:00.0,73.3,88.22571429,733.8
2021-04-30T04:20:00.0,73.4,85.42342857,744.2
2021-04-30T04:25:00.0,73.4,88.66457143,757
2021-04-30T04:30:00.0,73.4,90.06857143,768.6
2021-04-30T04:35:00.0,73.6,79.34457143,704.6
2021-04-30T04:40:00.0,73,78.72857143,649.44
2021-04-30T04:45:00.0,72.7,79.468,647.6
2021-04-30T04:50:00.0,72.4,76.64742857,650.24
2021-04-30T04:55:00.0,72.3,80.09485714,649.64
2021-04-30T05:00:00.0,72.3,78.784,648.64
2021-04-30T05:05:00.0,72.1,76.51371429,620.84
2021-04-30T05:10:00.0,72,77.85542857,592.96
2021-04-30T05:15:00.0,72,75.16628571,562.08
2021-04-30T05:20:00.0,71.9,75.25142857,562.16
2021-04-30T05:25:00.0,71.8,76.06685714,560.08
2021-04-30T05:30:00.0,71.7,73.91142857,540.2
2021-04-30T05:35:00.0,71.6,63.39028571,440.76
2021-04-30T05:40:00.0,71.3,58.712,401.2
2021-04-30T05:45:00.0,70.9,57.63142857,404
2021-04-30T05:50:00.0,70.7,57.44,406.44
2021-04-30T05:55:00.0,70.5,57.46342857,414.56
2021-04-30T06:00:00.0,70.4,57.04171429,414.8
2021-04-30T06:05:00.0,70.3,57.15657143,412.88
2021-04-30T06:10:00.0,70.1,57.00514286,413.12
2021-04-30T06:15:00.0,70.1,57.11314286,410
2021-04-30T06:20:00.0,70,57.06,407.6
2021-04-30T06:25:00.0,69.9,57.32514286,408.08
2021-04-30T06:30:00.0,69.8,57.25657143,407.24
2021-04-30T06:35:00.0,69.7,57.13314286,407.96
2021-04-30T06:40:00.0,69.7,57.28857143,407.12
2021-04-30T06:45:00.0,69.6,57.13657143,408.08
2021-04-30T06:50:00.0,69.5,57.66685714,411.92
2021-04-30T06:55:00.0,69.5,57.84171429,413.96
2021-04-30T07:00:00.0,69.5,57.99657143,412.04
2021-04-30T07:05:00.0,69.5,57.91828571,405.44
2021-04-30T07:10:00.0,69.4,57.86,416.48
2021-04-30T07:15:00.0,69.3,57.46,431.16
2021-04-30T07:20:00.0,69.2,57.004,444.84
2021-04-30T07:25:00.0,69.3,68.33771429,463
2021-04-30T07:30:00.0,69.6,74.79142857,479.24
2021-04-30T07:35:00.0,69.8,81.77314286,588.88
2021-04-30T07:40:00.0,70.5,88.52171429,653.36
2021-04-30T07:45:00.0,71,87.37028571,661.12
2021-04-30T07:50:00.0,71.3,89.332,660.32
2021-04-30T07:55:00.0,71.4,86.132,661
2021-04-30T08:00:00.0,71.6,90.04857143,657.12
2021-04-30T08:05:00.0,71.6,79.98914286,604.88
2021-04-30T08:10:00.0,71.5,77.23028571,565.76
2021-04-30T08:15:00.0,71.3,79.24971429,558.12
2021-04-30T08:20:00.0,71.2,77.50971429,559.08
2021-04-30T08:25:00.0,71.1,77.82,543.68
2021-04-30T08:30:00.0,71.1,77.92514286,537.72
2021-04-30T08:35:00.0,71.2,82.81428571,605.04
2021-04-30T08:40:00.0,71.4,89.91257143,672.24
2021-04-30T08:45:00.0,71.7,89.32342857,694.72
2021-04-30T08:50:00.0,71.9,91.13771429,704.08
2021-04-30T08:55:00.0,72.2,91.18171429,718.16
2021-04-30T09:00:00.0,72.4,93.74114286,716.4
2021-04-30T09:05:00.0,72.5,82.55942857,644.84
2021-04-30T09:10:00.0,72.2,81.68457143,584.84
2021-04-30T09:15:00.0,72,79.61771429,581.12
2021-04-30T09:20:00.0,71.9,79.65257143,560.6
