Time, Heater, Temperature
183.2394989,38,49.58
184.2438648,38,49.806
185.2310719,38,49.806
186.2356915,38,49.838
187.2228644,38,49.709
188.2275233,38,49.773
189.214617,38,49.838
190.2193551,38,49.902
191.2063978,38,49.87
192.2111659,38,49.902
193.1980646,38,49.902
194.2026658,38,49.902
195.1896706,38,49.902
196.1944923,38,49.902
197.1814828,38,49.902
198.1863356,38,49.902
199.1726217,38,49.902
200.1781812,38,49.902
201.1645513,38,49.935
202.1698003,38,50.128
203.1563473,38,50.063
204.1611814,38,49.999
205.1481497,38,50.096
206.152575,38,50.225
207.1399772,38,50.225
208.1444089,38,50.096
209.1313779,38,50.096
210.1362662,38,49.902
211.1231928,38,49.902
212.1281714,38,49.935
213.1150217,38,49.902
214.1199994,38,49.902
215.1068728,38,49.902
216.1118228,38,49.902
217.0986753,38,49.87
218.1036613,38,49.902
219.0905182,38,49.677
220.0955279,38,49.902
221.0823154,38,49.773
222.0873175,38,49.806
223.0740309,38,49.773
224.0791872,38,49.773
225.0658135,38,49.806
226.0710373,38,49.902
227.0574315,38,49.806
228.0628881,38,49.902
229.0489898,38,49.838
230.054713,38,49.741
231.0408359,38,49.709
232.0465713,38,49.741
233.0326521,38,49.645
234.0384328,38,49.58
235.0244663,38,49.645
236.0302939,38,49.677
237.0162833,38,49.838
238.0221598,38,49.87
239.0077136,38,49.87
240.0139766,38,49.902
240.9991388,25,49.902
242.0056884,25,49.902
242.9908278,25,49.902
243.9973454,25,49.935
244.9824858,25,49.967
245.9890532,25,49.967
246.9741817,25,49.902
247.9807699,25,49.902
248.9656661,25,49.902
249.9725041,25,49.902
250.957355,25,49.902
251.9641938,25,49.902
252.9490111,25,49.902
253.9558661,25,49.902
254.9406252,25,49.902
255.947546,25,49.902
256.932286,25,49.902
257.9392383,25,49.902
258.923944,25,49.902
259.9309206,25,49.902
260.9156411,25,49.773
261.9225786,25,49.612
262.9072509,25,49.58
263.914207,25,49.58
264.8985262,25,49.58
265.9059215,25,49.451
266.8902192,25,49.29
267.8975646,25,49.322
268.881623,25,49.258
269.8886435,25,49.258
270.873317,25,49.258
271.8803077,25,49.226
272.8649895,25,49.161
273.8721793,25,49.226
274.8563919,25,48.936
275.8638802,25,48.968
276.8480089,25,48.968
277.8555973,25,48.936
278.8392479,25,48.936
279.8474696,25,48.936
280.8309298,25,48.936
281.839118,25,48.903
282.8225551,25,48.936
283.8304224,25,48.839
284.8142371,25,48.678
285.8221092,25,48.613
286.8059046,25,48.646
287.8138168,25,48.613
288.7975457,25,48.42
289.8052442,25,48.291
290.7891636,25,48.291
291.7969608,25,48.227
292.7808537,25,48.227
293.7886572,25,48.033
294.7725163,25,48.033
295.7803414,25,48.227
296.7641783,25,48.227
297.7720373,25,48.001
298.7558386,25,48.13
299.76367,25,47.969
300.7475333,25,48.001
301.7553666,25,48.001
302.7392082,25,47.969
303.7470446,25,47.969
304.7308645,25,47.969
305.7387381,25,47.969
306.7225332,25,47.84
307.7304068,25,47.711
308.714108,25,47.646
309.7220631,25,47.646
310.7054045,25,47.646
311.7135737,25,47.646
312.6970923,25,47.646
313.7049379,25,47.646
314.6885772,25,47.646
315.6966486,25,47.646
316.6802723,25,47.646
317.6883228,25,47.614
318.6718924,25,47.614
319.6799884,25,47.389
320.6635385,25,47.324
321.6716666,25,47.324
322.65518,25,47.26
323.6633837,25,47.002
324.6468647,25,47.002
325.6550725,25,47.002
326.6385267,25,46.938
327.6467247,25,46.97
328.6302211,25,46.841
329.6383431,25,46.68
330.6218672,25,46.68
331.6300521,25,46.68
332.6135294,25,46.68
333.6217322,25,46.68
334.6052172,25,46.68
335.6134391,25,46.519
336.5966094,25,46.39
337.6047163,25,46.357
338.5882335,25,46.261
339.5963635,25,46.357
340.5798748,25,46.357
341.5880342,25,46.293
342.5715413,25,46.164
343.5797098,25,46.035
344.5632219,25,46.035
345.5713768,25,46.035
346.5548577,25,46.035
347.563046,25,46.035
348.5465426,25,46.035
349.5547187,25,46.035
350.5381827,25,45.971
351.5464199,25,45.777
352.5298672,25,45.777
353.5379882,25,45.81
354.521493,25,45.713
355.5296469,25,45.777
356.5131571,25,45.713
357.5213523,25,45.745
358.5048013,25,45.713
359.5130401,25,45.713
360.4964662,25,45.777
361.5046062,33,45.777
362.4880903,33,45.745
363.4962132,33,45.777
364.4796569,33,45.777
365.4878912,33,45.777
366.4713647,33,45.713
367.4795513,33,45.713
368.4630327,33,45.745
369.4712389,33,45.713
370.4546061,33,45.713
371.4629023,33,45.713
372.4462705,33,45.713
373.4546154,33,45.713
374.437959,33,45.713
375.4463129,33,45.713
376.4295862,33,45.713
377.4380236,33,45.681
378.4211156,33,45.648
379.4296944,33,45.713
380.4127347,33,45.648
381.4214118,33,45.584
382.4044549,33,45.52
383.41311,33,45.455
384.3958185,33,45.423
385.4047785,33,45.391
386.3874984,33,45.391
387.3964612,33,45.391
388.3791625,33,45.391
389.3881269,33,45.391
390.3708243,33,45.358
391.3797996,33,45.391
392.3624697,33,45.391
393.3712838,33,45.391
394.3539832,33,45.391
395.3629448,33,45.391
396.3456192,33,45.391
397.3545723,33,45.391
398.3369708,33,45.455
399.3462477,33,45.423
400.3286178,33,45.52
401.3379588,33,45.681
402.320267,33,45.713
403.3296649,33,45.713
404.3119059,33,45.713
405.3213711,33,45.648
406.3035378,33,45.52
407.3130758,33,45.455
408.2948017,33,45.391
409.3046191,33,45.391
410.2864013,33,45.391
411.2963462,33,45.391
412.2779651,33,45.391
413.2880635,33,45.391
414.269449,33,45.584
415.2797534,33,45.616
416.2605629,33,45.713
417.2714567,33,45.713
418.2522688,33,45.713
419.2631865,33,45.713
420.2439082,33,45.713
421.254925,33,45.713
422.235589,33,45.713
423.2466571,33,45.713
424.2272878,33,45.713
425.2383225,33,45.713
426.2189889,33,45.713
427.2300539,33,45.713
428.2106879,33,45.713
429.221781,33,45.713
430.2023821,33,45.713
431.2135198,33,45.713
432.1939471,33,45.713
433.2050791,33,45.713
434.1853814,33,45.713
435.1968117,33,45.713
436.1770952,33,45.713
437.1885095,33,45.713
438.1687989,33,45.713
439.1802061,33,45.713
440.160506,33,45.713
441.1719117,33,45.713
442.1521969,33,45.713
443.1636276,33,45.713
444.1438475,33,45.713
445.1553409,33,45.745
446.1355107,33,45.713
447.1470678,33,45.777
448.1271751,33,45.777
449.1387429,33,45.745
450.1188366,33,45.745
451.1304014,33,45.745
452.1104715,33,45.777
453.1220472,33,45.842
454.1021335,33,45.777
455.1137624,33,45.713
456.093796,33,45.713
457.1054723,33,45.713
458.0854197,33,45.713
459.0972121,33,45.745
460.0767243,33,45.713
461.0886078,33,45.713
462.0683956,33,45.713
463.080281,33,45.713
464.060132,33,45.713
465.0719876,33,45.713
466.0518153,33,45.713
467.0637071,33,45.713
468.0434766,33,45.842
469.0554302,33,45.777
470.0350707,33,45.713
471.0471621,33,45.713
472.0267456,33,45.713
473.038693,33,45.713
474.0184288,33,45.713
475.0304244,33,45.777
476.010139,33,45.745
477.0221121,33,45.906
478.0017815,33,45.874
479.0138388,33,45.874
479.9930701,33,45.938
481.0055618,33,45.874
481.9847386,41,45.874
482.9974022,41,45.81
483.9765692,41,45.938
484.9892676,41,45.971
485.9684052,41,45.906
486.9810846,41,46.035
487.9602408,41,46.035
488.9726028,41,46.035
489.9520619,41,45.971
490.9644306,41,46.035
491.9438262,41,46.003
492.956286,41,46.035
493.9356539,41,46.035
494.9481328,41,46.035
495.927433,41,46.035
496.9399669,41,46.035
497.9192581,41,46.035
498.9318175,41,46.035
499.9110634,41,46.035
500.9236248,41,46.132
501.9028909,41,46.229
502.9154592,41,46.325
503.8947775,41,46.325
504.9069071,41,46.357
505.8865905,41,46.357
506.8987389,41,46.357
507.8783967,41,46.357
508.8907399,41,46.422
509.8701863,41,46.583
510.8825974,41,46.68
511.8620055,41,46.68
512.8744555,41,46.68
513.8534572,41,46.68
514.8662794,41,46.68
515.8452618,41,46.68
516.858109,41,46.68
517.8370855,41,46.712
518.8499017,41,46.744
519.828578,41,46.776
520.8417459,41,46.938
521.8203762,41,47.002
522.8333187,41,47.002
523.8119397,41,47.002
524.8247747,41,47.002
525.8037269,41,47.034
526.8166471,41,47.034
527.7955177,41,47.195
528.8084307,41,47.324
529.7873142,41,47.324
530.8003063,41,47.324
531.7791407,41,47.324
532.7921298,41,47.356
533.7709687,41,47.389
534.7839544,41,47.356
535.7627828,41,47.453
536.7757909,41,47.614
537.7542365,41,47.646
538.7676432,41,47.646
539.7460539,41,47.646
540.7591741,41,47.646
541.7378778,41,47.646
542.7509971,41,47.646
543.7297101,41,47.646
544.7428219,41,47.646
545.7214978,41,47.646
546.7346168,41,47.711
547.7133093,41,47.937
548.7264714,41,47.969
549.7047155,41,47.969
550.7183435,41,48.001
551.6965084,41,47.969
552.7100844,41,48.194
553.6883333,41,48.13
554.701926,41,48.291
555.6801422,41,48.291
556.6937509,41,48.291
557.6719398,41,48.291
558.6855731,41,48.291
559.663738,41,48.517
560.677362,41,48.613
561.6555235,41,48.613
562.6692264,41,48.613
563.6473055,41,48.646
564.6610942,41,48.678
565.6390579,41,48.839
566.6529133,41,48.903
567.6308439,41,48.903
568.6447668,41,48.936
569.6225147,41,48.936
570.63661,41,48.936
571.6143351,41,48.936
572.6284368,41,48.936
573.6061261,41,48.936
574.6201649,41,48.936
575.5977874,41,48.936
576.6119902,41,49.097
577.5891824,41,49.226
578.6038163,41,49.258
579.5809641,41,49.258
580.5956483,41,49.258
581.5727751,41,49.258
582.587477,41,49.29
583.5645614,41,49.258
584.5793278,41,49.258
585.5563781,41,49.258
586.5711484,41,49.258
587.5482023,41,49.258
588.5629737,41,49.258
589.5399077,41,49.258
590.5547907,41,49.258
591.5317087,41,49.258
592.5466132,41,49.258
593.5234978,41,49.258
594.5384679,41,49.258
595.5153158,41,49.258
596.5303278,41,49.258
597.5070987,41,49.29
598.5221765,41,49.258
599.4988766,41,49.258
600.5138733,41,49.258
601.4906259,41,49.258
602.505743,48,49.258
603.4823537,48,49.258
604.4973557,48,49.29
605.4740443,48,49.322
606.488795,48,49.387
607.4658501,48,49.451
608.4806604,48,49.516
609.4576254,48,49.58
610.4725099,48,49.58
611.4494128,48,49.58
612.4643497,48,49.58
613.4412048,48,49.741
614.4562085,48,49.838
615.4329801,48,49.87
616.44805,48,49.902
617.4247835,48,49.902
618.439904,48,49.935
619.4165745,48,49.967
620.4317083,48,50.096
621.4084005,48,50.225
622.423564,48,50.225
623.4002309,48,50.257
624.415144,48,50.257
625.3919649,48,50.321
626.4070041,48,50.547
627.3837364,48,50.515
628.3988564,48,50.547
629.3755007,48,50.547
630.3907225,48,50.547
631.3669133,48,50.547
632.3825147,48,50.611
633.358645,48,50.805
634.3743839,48,50.869
635.3504128,48,50.869
636.3658473,48,50.869
637.342242,48,50.869
638.3576703,48,50.869
639.3339329,48,50.934
640.3495269,48,51.159
641.3257625,48,51.191
642.3412168,48,51.191
643.3175528,48,51.353
644.3330534,48,51.514
645.3093355,48,51.514
646.3248954,48,51.546
647.3010917,48,51.643
648.3167613,48,51.804
649.2929108,48,51.771
650.3086128,48,51.836
651.2847376,48,51.836
652.3004129,48,51.836
653.2765379,48,51.836
654.2922866,48,51.868
655.2683475,48,51.868
656.2840676,48,52.029
657.2601776,48,51.9
658.2758965,48,51.933
659.2519884,48,52.029
660.267751,48,52.126
661.243758,48,52.158
662.2594945,48,52.126
663.2355609,48,52.158
664.2513614,48,52.158
665.2273564,48,52.158
666.243197,48,52.158
667.2191834,48,52.223
668.2350743,48,52.416
669.2109749,48,52.48
670.2268975,48,52.48
671.2027993,48,52.48
672.2187576,48,52.48
673.1945848,48,52.48
674.2106164,48,52.513
675.1863728,48,52.545
676.2024767,48,52.803
677.1781521,48,52.803
678.1943066,48,52.771
679.1696131,48,52.803
680.1861713,48,52.803
681.1614387,48,52.803
682.1780336,48,52.996
683.1529219,48,52.964
684.169873,48,53.125
685.1447597,48,53.125
686.1615231,48,53.125
687.13661,48,53.125
688.1533504,48,53.125
689.1284339,48,53.125
690.1448133,48,53.189
691.1202197,48,53.125
692.1365912,48,53.286
693.1119936,48,53.383
694.1284547,48,53.447
695.1037798,48,53.447
696.120301,48,53.447
697.0955317,48,53.544
698.1121271,48,53.641
699.0873408,48,53.77
700.1039617,48,53.77
701.0791268,48,53.77
702.0958056,48,53.77
703.0709264,48,53.834
704.0876422,48,53.995
705.062757,48,54.06
706.0794721,48,54.092
707.0545623,48,54.092
708.0713131,48,54.092
709.0463793,48,54.092
710.0627317,48,54.092
711.0380545,48,54.124
712.0539961,48,54.317
713.0298336,48,54.414
714.0456798,48,54.414
715.0213568,48,54.414
716.0375102,48,54.414
717.0131395,48,54.446
718.0293741,48,54.543
719.0045176,48,54.704
720.0211935,48,54.736
720.9963367,48,54.736
722.0130546,48,54.607
722.9881806,38,54.607
724.0046659,38,54.607
724.9799843,38,54.736
725.9964969,38,54.736
726.9717855,38,54.801
727.9883504,38,54.801
728.9636092,38,54.962
729.9802015,38,55.059
730.9553931,38,54.897
731.9720325,38,54.769
732.9472134,38,54.736
733.9639199,38,54.769
734.9390066,38,54.736
735.9557455,38,54.736
736.9307747,38,54.769
737.9472706,38,54.736
738.9223521,38,54.736
739.9391294,38,54.736
740.9141309,38,54.736
741.9307034,38,54.736
742.9059441,38,54.736
743.9226675,38,54.736
744.8977444,38,54.833
745.9144571,38,54.801
746.88956,38,54.93
747.9063187,38,55.026
748.8813515,38,55.059
749.898138,38,55.059
750.8731632,38,55.059
751.8899698,38,55.059
752.8649516,38,55.059
753.8815699,38,55.059
754.8567765,38,55.059
755.8733804,38,55.059
756.8485529,38,55.059
757.8652067,38,55.059
758.8402932,38,55.059
759.8566074,38,55.059
760.8320661,38,55.059
761.8484616,38,55.059
762.8238385,38,55.059
763.8402948,38,55.059
764.8156204,38,55.059
765.8321431,38,55.059
766.8074317,38,55.091
767.8239467,38,55.091
768.7992136,38,55.091
769.8157623,38,55.059
770.7910349,38,55.059
771.8075843,38,55.026
772.7828429,38,55.026
773.799401,38,55.026
774.7745941,38,55.059
775.7912416,38,55.059
776.7664044,38,55.059
777.7830863,38,55.059
778.7576735,38,55.059
779.7748876,38,55.059
780.7494779,38,55.059
781.766741,38,54.865
782.7412939,38,54.93
783.7582762,38,54.962
784.7330918,38,54.769
785.750154,38,54.769
786.7248921,38,54.736
787.7419834,38,54.736
788.7166858,38,54.736
789.7338166,38,54.736
790.7084665,38,54.769
791.7256567,38,54.736
792.7002461,38,54.736
793.717222,38,54.736
794.6920393,38,54.736
795.7086639,38,54.736
796.6834412,38,54.736
797.7004845,38,54.704
798.6752384,38,54.736
799.6923218,38,54.736
800.6670487,38,54.736
801.6841342,38,54.736
802.6587443,38,54.543
803.6759553,38,54.446
804.6505616,38,54.479
805.6677806,38,54.414
806.6423438,38,54.414
807.6596103,38,54.414
808.6341505,38,54.382
809.6514664,38,54.382
810.6258988,38,54.317
811.6433032,38,54.35
812.6176684,38,54.124
813.6351628,38,54.092
814.6094539,38,54.092
815.6269956,38,54.092
816.6012692,38,54.06
817.6188259,38,54.027
818.5926435,38,53.834
819.6106684,38,53.77
820.5840731,38,53.77
821.6024914,38,53.77
822.5758677,38,53.77
823.594337,38,53.77
824.5677063,38,53.77
825.5862207,38,53.77
826.5595436,38,53.77
827.5780673,38,53.77
828.5513539,38,53.77
829.5697658,38,53.705
830.543191,38,53.544
831.561424,38,53.447
832.5349958,38,53.479
833.552938,38,53.447
834.5268312,38,53.447
835.5448029,38,53.447
836.5185983,38,53.447
837.5366595,38,53.447
838.5103951,38,53.447
839.5281372,38,53.447
840.5022082,38,53.447
841.5199878,38,53.447
842.49402,38,53.447
843.5118732,28,53.447
844.4854748,28,53.447
845.5036023,28,53.447
846.4769082,28,53.447
847.4953055,28,53.447
848.4685793,28,53.576
849.4866509,28,53.479
850.4602451,28,53.544
851.4784048,28,53.447
852.4518659,28,53.576
853.4701157,28,53.705
854.4435563,28,53.77
855.4614499,28,53.737
856.4352489,28,53.673
857.4531462,28,53.479
858.4269478,28,53.447
859.4448795,28,53.447
860.4183223,28,53.447
861.436594,28,53.447
862.4099951,28,53.447
863.4283268,28,53.447
864.4016745,28,53.318
865.4200335,28,53.222
866.393338,28,53.125
867.4117706,28,53.125
868.3846197,28,53.093
869.4034829,28,52.964
870.3763173,28,52.867
871.3952038,28,52.803
872.3677707,28,52.803
873.3869047,28,52.803
874.3594625,28,52.803
875.3784475,28,52.803
876.3510902,28,52.706
877.3701954,28,52.545
878.3427615,28,52.48
879.3618839,28,52.48
880.3344498,28,52.48
881.3535891,28,52.287
882.325995,28,52.255
883.3451183,28,52.158
884.3176515,28,52.158
885.3368592,28,52.126
886.3093193,28,52.158
887.3285704,28,52.126
888.3010073,28,52.094
889.3202934,28,52.158
890.2926149,28,52.158
891.3120165,28,52.158
892.2842817,28,52.126
893.3037586,28,52.094
894.27597,28,52.126
895.2954254,28,51.965
896.2676611,28,51.868
897.2871675,28,51.836
898.259253,28,51.836
899.2788923,28,51.836
900.250901,28,51.804
901.2705982,28,51.546
902.2425485,28,51.546
903.2623234,28,51.514
904.2342329,28,51.514
905.2540252,28,51.514
906.2259288,28,51.514
907.2457385,28,51.514
908.2176247,28,51.449
909.2374876,28,51.288
910.2092497,28,51.224
911.2292027,28,51.191
912.2009361,28,51.224
913.2209346,28,51.224
914.1925638,28,51.191
915.2126498,28,51.191
916.184253,28,51.191
917.2043812,28,51.191
918.1759276,28,51.191
919.1956887,28,51.191
920.1676328,28,51.191
921.1874444,28,51.191
922.1593149,28,51.03
923.1791549,28,50.934
924.1509726,28,50.901
925.1709044,28,50.901
926.1426497,28,50.869
927.1625662,28,50.869
928.1342986,28,50.869
929.1541476,28,50.869
930.1255922,28,50.869
931.1457169,28,50.869
932.1172619,28,50.869
933.1374307,28,50.869
934.1085911,28,50.869
935.1286404,28,50.837
936.1002722,28,50.772
937.1203809,28,50.547
938.0918922,28,50.644
939.112164,28,50.547
940.0835867,28,50.547
941.1039004,28,50.547
942.0752487,28,50.547
943.0956178,28,50.547
944.0669491,28,50.547
945.0873609,28,50.45
946.0586157,28,50.321
947.0791004,28,50.257
948.0502734,28,50.225
949.0708373,28,50.225
950.0417731,28,50.225
951.062587,28,50.192
952.0334556,28,50.128
953.054183,28,49.935
954.0245981,28,49.902
955.0454683,28,49.902
956.0162492,28,49.902
957.037185,28,49.902
958.0075536,28,49.806
959.0288773,28,49.709
959.9992282,28,49.58
961.0205922,28,49.58
961.9908392,28,49.58
963.0123117,28,49.612
963.9825568,27,49.58
965.0040483,27,49.612
965.9742141,27,49.58
966.9957519,27,49.58
967.9658647,27,49.548
968.9871943,27,49.483
969.9570918,27,49.29
970.9789073,27,49.258
971.9487567,27,49.258
972.9706006,27,49.258
973.9402661,27,49.258
974.9622607,27,49.258
975.9319186,27,49.226
976.9539332,27,49.032
977.9235716,27,49
978.9454284,27,48.936
979.9152281,27,48.936
980.9367149,27,48.936
981.9065728,27,48.936
982.9284298,27,48.936
983.8982592,27,48.774
984.9201362,27,48.613
985.8897662,27,48.678
986.9118118,27,48.678
987.8814414,27,48.71
988.9035182,27,48.678
989.873065,27,48.774
990.8952565,27,48.613
991.8647261,27,48.613
992.8869627,27,48.613
993.8563981,27,48.613
994.878675,27,48.613
995.8480899,27,48.613
996.8703718,27,48.613
997.8393707,27,48.613
998.8620446,27,48.581
999.8310139,27,48.581
1000.853778,27,48.323
1001.822696,27,48.291
1002.845508,27,48.291
1003.814295,27,48.291
1004.837248,27,48.291
1005.805522,27,48.227
1006.828949,27,48.001
1007.797205,27,48.001
1008.820564,27,47.969
1009.788838,27,47.969
1010.812272,27,47.969
1011.7805,27,47.969
1012.80357,27,47.969
1013.772181,27,47.969
1014.795282,27,47.969
1015.76385,27,47.969
1016.78702,27,47.969
1017.755529,27,47.969
1018.778779,27,47.969
1019.747187,27,47.969
1020.770552,27,47.969
1021.738832,27,47.969
1022.762257,27,47.969
1023.730491,27,47.937
1024.754004,27,47.937
1025.721869,27,47.775
1026.745716,27,47.711
1027.713171,27,47.646
1028.737417,27,47.646
1029.704841,27,47.646
1030.728776,27,47.646
1031.69641,27,47.646
1032.720482,27,47.582
1033.688093,27,47.421
1034.712206,27,47.356
1035.679766,27,47.324
1036.703884,27,47.324
1037.671446,27,47.324
1038.695595,27,47.324
1039.663079,27,47.324
1040.687341,27,47.324
1041.654739,27,47.324
1042.679079,27,47.389
1043.646387,27,47.356
1044.670784,27,47.324
1045.63805,27,47.324
1046.662479,27,47.324
1047.629705,27,47.324
1048.654218,27,47.324
1049.621359,27,47.324
1050.645893,27,47.324
1051.613013,27,47.324
1052.63764,27,47.099
1053.604676,27,47.034
1054.629389,27,47.002
1055.596311,27,47.066
1056.621111,27,47.099
1057.587965,27,47.099
1058.612809,27,47.26
1059.579587,27,47.292
1060.604563,27,47.324
1061.571273,27,47.099
1062.596302,27,47.034
1063.562958,27,47.002
1064.588012,27,47.002
1065.554585,27,47.002
1066.579718,27,47.002
1067.546244,27,47.002
1068.571463,27,47.002
1069.537511,27,47.002
1070.563213,27,47.002
1071.52878,27,47.002
1072.55496,27,47.002
1073.520468,27,47.002
1074.546678,27,47.002
1075.512157,27,47.002
1076.538385,27,47.002
1077.503439,27,47.002
1078.530081,27,47.002
1079.495124,27,47.002
1080.521814,27,47.002
1081.486778,27,47.002
1082.513568,27,47.002
1083.478441,27,47.002
1084.505284,38,47.002
1085.47021,38,47.002
1086.496764,38,47.002
1087.462024,38,47.002
1088.488585,38,46.97
1089.453815,38,46.809
1090.480424,38,46.809
1091.445626,38,46.744
1092.472252,38,46.776
1093.437423,38,46.905
1094.464169,38,46.841
1095.428492,38,46.938
1096.456012,38,46.809
1097.420254,38,46.809
1098.447914,38,46.744
1099.412077,38,46.68
1100.43976,38,46.68
1101.403888,38,46.744
1102.431624,38,46.841
1103.395701,38,46.97
1104.423458,38,47.002
1105.387506,38,47.002
1106.41534,38,47.002
1107.379285,38,47.002
1108.407198,38,47.131
1109.371073,38,47.163
1110.399076,38,47.195
1111.362851,38,47.195
1112.390944,38,47.292
1113.354634,38,47.228
1114.382785,38,47.324
1115.346442,38,47.26
1116.374631,38,47.324
1117.338226,38,47.324
1118.366396,38,47.324
1119.330032,38,47.324
1120.358229,38,47.292
1121.321779,38,47.324
1122.350095,38,47.324
1123.313598,38,47.324
1124.341933,38,47.324
1125.305391,38,47.324
1126.333775,38,47.324
1127.297188,38,47.324
1128.325651,38,47.324
1129.288967,38,47.324
1130.317471,38,47.356
1131.280781,38,47.421
1132.309343,38,47.646
1133.2726,38,47.646
1134.300865,38,47.646
1135.264382,38,47.679
1136.292726,38,47.969
1137.256195,38,47.969
1138.284594,38,47.937
1139.248002,38,47.969
1140.276449,38,47.969
1141.239805,38,47.969
1142.268314,38,47.969
1143.231542,38,47.969
1144.260169,38,48.098
1145.223285,38,48.259
1146.252007,38,48.291
1147.215081,38,48.291
1148.243882,38,48.323
1149.206813,38,48.388
1150.23548,38,48.549
1151.198559,38,48.517
1152.227347,38,48.613
1153.190368,38,48.613
1154.219194,38,48.613
1155.182135,38,48.613
1156.211075,38,48.581
1157.173911,38,48.549
1158.2029,38,48.613
1159.165471,38,48.613
1160.194742,38,48.613
1161.156882,38,48.613
1162.186625,38,48.613
1163.148595,38,48.613
1164.178422,38,48.646
1165.140431,38,48.613
1166.170291,38,48.646
1167.131799,38,48.646
1168.162124,38,48.807
1169.123605,38,48.839
1170.153995,38,48.839
1171.115377,38,48.936
1172.14581,38,48.936
1173.107179,38,48.936
1174.13769,38,48.936
1175.098983,38,48.936
1176.129525,38,48.936
1177.090727,38,48.936
1178.121374,38,48.936
1179.08247,38,48.936
1180.112978,38,48.936
1181.074241,38,48.936
1182.104832,38,48.936
1183.065717,38,48.936
1184.09661,38,48.936
1185.057256,38,48.936
1186.088444,38,48.936
1187.048738,38,48.936
1188.080323,38,48.936
1189.04055,38,48.936
1190.071702,38,49.161
1191.032306,38,49.226
1192.063586,38,49.258
1193.02414,38,49.258
1194.055461,38,49.258
1195.015876,38,49.258
1196.047291,38,49.258
1197.007476,38,49.258
1198.03915,38,49.258
1198.999305,38,49.258
1200.030983,38,49.258
1200.99109,38,49.258
1202.022841,38,49.29
1202.982883,38,49.29
1204.014675,38,49.258
1204.974263,41,49.354
1206.006516,41,49.354
1206.965667,41,49.322
1207.998393,41,49.29
1208.957,41,49.29
1209.990144,41,49.387
1210.948598,41,49.322
1211.981744,41,49.258
1212.940354,41,49.516
1213.973341,41,49.58
1214.932038,41,49.58
1215.965221,41,49.58
1216.923788,41,49.58
1217.956613,41,49.58
1218.915582,41,49.58
1219.948456,41,49.58
1220.907373,41,49.58
1221.940306,41,49.612
1222.89914,41,49.741
1223.932167,41,49.773
1224.890906,41,49.709
1225.924017,41,49.741
1226.882635,41,49.741
1227.915861,41,49.677
1228.874426,41,49.741
1229.907728,41,49.87
1230.86622,41,49.902
1231.899525,41,49.902
1232.858018,41,49.902
1233.891371,41,49.902
1234.84975,41,49.902
1235.883179,41,49.902
1236.841283,41,49.902
1237.875059,41,49.902
1238.832625,41,49.935
1239.866893,41,49.902
1240.824387,41,50.031
1241.85844,41,50.063
1242.816167,41,50.128
1243.85022,41,50.225
1244.807967,41,50.225
1245.842074,41,50.225
1246.799643,41,50.225
1247.833941,41,50.225
1248.791404,41,50.289
1249.825593,41,50.225
1250.782857,41,50.289
1251.817438,41,50.321
1252.774666,41,50.515
1253.809319,41,50.482
1254.766423,41,50.547
1255.801175,41,50.547
1256.757903,41,50.644
1257.792665,41,50.644
1258.74965,41,50.611
1259.784542,41,50.676
1260.741456,41,50.869
1261.77645,41,50.869
1262.733247,41,50.869
1263.768296,41,50.869
1264.72465,41,51.063
1265.759993,41,51.191
1266.716465,41,51.191
1267.751863,41,51.191
1268.70824,41,51.191
1269.743721,41,51.191
1270.700021,41,51.191
1271.735575,41,51.191
1272.69176,41,51.191
1273.727443,41,51.191
1274.683546,41,51.191
1275.719309,41,51.191
1276.675227,41,51.32
1277.711141,41,51.417
1278.667019,41,51.481
1279.703036,41,51.514
1280.658818,41,51.514
1281.694875,41,51.514
1282.650618,41,51.514
1283.686761,41,51.514
1284.642336,41,51.514
1285.678466,41,51.514
1286.634106,41,51.514
1287.670238,41,51.514
1288.625874,41,51.578
1289.662092,41,51.546
1290.617238,41,51.675
1291.653585,41,51.739
1292.608616,41,51.643
1293.64544,41,51.804
1294.600406,41,51.836
1295.63729,41,51.836
1296.592185,41,51.836
1297.628708,41,51.836
1298.58399,41,51.836
1299.620563,41,51.836
1300.575764,41,51.965
1301.612408,41,52.029
1302.567572,41,52.158
1303.60427,41,52.158
1304.559312,41,52.158
1305.59614,41,52.158
1306.551082,41,52.158
1307.588016,41,52.158
1308.542806,41,52.158
1309.579896,41,52.158
1310.534368,41,52.158
1311.571739,41,52.19
1312.526151,41,52.287
1313.563612,41,52.19
1314.517956,41,52.223
1315.555496,41,52.19
1316.509636,41,52.223
1317.547347,41,52.319
1318.501168,41,52.416
1319.539251,41,52.319
1320.492959,41,52.255
1321.531104,41,52.352
1322.484723,41,52.384
1323.522955,41,52.287
1324.476478,41,52.352
1325.51482,42,52.448
1326.46825,42,52.48
1327.506677,42,52.48
1328.460007,42,52.48
1329.498536,42,52.48
1330.451803,42,52.48
1331.490283,42,52.738
1332.443598,42,52.803
1333.482165,42,52.803
1334.435401,42,52.803
1335.473978,42,52.674
1336.427176,42,52.513
1337.465864,42,52.48
1338.418926,42,52.48
1339.457523,42,52.448
1340.410673,42,52.352
1341.449409,42,52.287
1342.402345,42,52.158
1343.441261,42,52.158
1344.393952,42,52.158
1345.433148,42,52.158
1346.385676,42,52.126
1347.42504,42,52.126
1348.3774,42,52.158
1349.416921,42,52.158
